"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200" "V201" "V202" "V203" "V204" "V205" "V206" "V207" "V208" "V209" "V210" "V211" "V212" "V213" "V214" "V215" "V216" "V217" "V218" "V219" "V220" "V221" "V222" "V223" "V224" "V225" "V226" "V227" "V228" "V229" "V230" "V231" "V232" "V233" "V234" "V235" "V236" "V237" "V238" "V239" "V240" "V241" "V242" "V243" "V244" "V245" "V246" "V247" "V248" "V249" "V250" "V251" "V252" "V253" "V254" "V255" "V256"
"487" -1 -1 -1 -1 -1 -1 -1 -0.33 0.638 -0.959 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.921 0.77 0.993 -0.77 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.914 0.934 0.914 -0.935 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.588 1 0.914 -0.933 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.073 1 0.954 -0.911 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.184 1 0.772 -0.987 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.278 1 0.964 -0.839 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.255 1 0.953 -0.875 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.207 1 0.992 -0.765 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.159 1 0.987 -0.808 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.105 1 0.981 -0.857 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.241 1 1 -0.739 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.304 1 1 -0.59 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.109 1 1 -0.244 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.455 1 1 -0.095 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.895 0.503 0.364 -0.886 -1 -1 -1 -1 -1 -1
"488" -1 -1 -1 -1 -1 -1 -1 0.624 -0.464 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.807 0.999 0.248 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.803 1 0.403 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.945 0.987 0.478 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.713 1 0.313 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.628 1 0.068 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.622 1 0.222 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.697 1 0.057 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.372 1 0.132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.287 1 -0.033 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.041 1 -0.119 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.204 1 -0.204 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.129 1 0.33 -0.019 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.026 1 1 0.106 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.101 1 0.835 -0.854 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.552 0.84 -0.408 -1 -1 -1 -1 -1 -1 -1
"489" -1 -1 -1 -1 -1 -1 -0.905 0.879 0.047 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.769 0.997 0.886 -0.907 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.912 0.936 1 -0.839 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.949 0.968 1 -0.72 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.686 1 1 -0.68 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.857 1 1 -0.709 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.567 1 1 -0.657 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.444 1 0.993 -0.888 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.533 1 1 -0.769 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.638 1 0.961 -0.925 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.348 1 0.997 -0.881 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.519 1 0.905 -0.945 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.224 1 0.959 -0.959 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.414 1 0.929 -0.853 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.792 0.997 1 -0.293 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.967 0.511 0.875 -0.919 -1 -1 -1 -1 -1 -1
"490" -1 -1 -1 -1 -1 -1 -0.752 0.912 -0.16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.144 1 0.999 -0.356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.506 1 1 0.506 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.368 0.999 1 0.964 -0.596 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.231 1 1 0.973 -0.742 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.406 1 1 1 -0.406 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.449 0.993 1 0.873 -0.917 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.319 1 1 0.988 -0.669 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.669 0.988 1 0.669 -0.988 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.924 0.38 1 1 0.917 -0.873 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.406 1 1 1 0.997 -0.591 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.742 0.973 1 1 0.742 -0.974 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.368 1 1 0.949 -0.818 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.827 0.833 1 0.493 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.961 0.605 1 -0.144 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.66 0.912 -0.752 -1 -1 -1 -1 -1 -1
"491" -1 -1 -1 -1 -1 -1 -0.463 0.509 -0.721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.78 0.951 0.589 -0.995 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.776 0.935 -0.947 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.687 0.997 -0.809 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.988 0.751 1 -0.529 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.98 0.876 1 -0.661 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.861 0.972 0.996 -0.761 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.893 0.969 0.984 -0.826 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.825 0.978 0.979 -0.87 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.715 1 0.98 -0.836 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.798 0.993 0.733 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.777 0.993 0.548 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.375 1 0.61 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.575 1 0.875 -0.899 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.664 0.999 1 -0.491 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.041 0.615 -0.971 -1 -1 -1 -1 -1 -1
"492" -1 -1 -1 -1 -1 -0.644 0.994 0.561 -0.81 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.918 0.695 1 0.426 -0.994 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.057 1 0.881 -0.909 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.78 0.976 1 -0.455 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.828 0.953 1 0.408 -0.995 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.845 0.916 1 0.96 -0.765 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.534 1 1 1 -0.492 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.585 0.997 1 0.939 -0.792 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.286 0.99 1 0.971 -0.787 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.48 1 1 0.705 -0.985 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.994 0.593 1 1 0.099 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.776 0.943 1 1 0.154 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.507 1 1 1 -0.311 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.763 0.96 1 0.912 -0.861 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.998 0.378 1 0.985 -0.776 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.873 0.034 0.983 -0.044 -1 -1 -1 -1 -1 -1
"493" -1 -1 -1 -1 -1 -1 -0.878 0.547 0.14 -0.981 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.263 1 1 -0.314 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.22 1 1 0.629 -0.992 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.295 1 1 0.965 -0.813 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.302 1 1 0.793 -0.961 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.309 1 1 0.833 -0.921 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.083 1 1 0.94 -0.767 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.439 1 1 0.97 -0.79 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.947 0.851 1 1 0.835 -0.938 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.606 1 1 0.938 -0.817 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.95 0.84 1 1 0.977 -0.703 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.592 1 1 0.922 -0.859 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.942 0.564 1 1 0.732 -0.988 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.656 0.996 1 1 0.925 -0.884 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.965 0.499 1 1 0.636 -0.988 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.871 -0.02 0.951 0.821 -0.948 -1 -1 -1 -1 -1
"494" -1 -1 -1 -1 -1 -1 -0.259 0.764 -0.714 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.125 1 0.706 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.155 1 0.897 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.187 1 0.955 -0.38 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.094 1 1 0.521 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.595 1 1 0.489 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.564 1 1 0.459 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.535 1 1 0.43 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.34 1 1 0.397 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.369 1 1 0.368 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.399 1 1 0.337 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.431 1 1 0.306 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.46 1 1 -0.034 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.492 1 1 -0.597 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.522 1 1 -0.627 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.461 0.948 0.785 -0.797 -1 -1 -1 -1 -1 -1
"495" -1 -1 -1 -1 -1 -1 -0.995 0.594 -0.851 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.584 -0.406 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.289 0.201 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.093 0.69 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.131 0.84 -0.995 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.147 1 -0.923 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.132 0.877 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.17 0.851 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.039 0.889 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.065 0.861 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.092 0.835 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.247 0.851 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.327 0.773 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.632 0.491 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.966 0.936 0.207 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.978 0.459 0.524 -1 -1 -1 -1 -1 -1 -1
"496" -1 -1 -1 -1 -1 -1 -0.49 0.76 -0.759 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.977 0.733 0.679 -0.971 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.684 1 0.833 -0.942 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.76 0.971 0.994 -0.541 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.828 0.952 1 0.035 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.944 0.885 1 0.522 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.455 1 0.701 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.757 0.943 1 0.711 -0.978 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.329 1 1 0.852 -0.956 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.359 1 1 0.807 -0.919 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.125 1 1 0.712 -0.984 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.286 1 1 0.491 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.997 0.443 1 1 0.273 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.922 0.871 1 1 0.379 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.025 1 1 0.123 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.927 -0.071 0.975 -0.342 -1 -1 -1 -1 -1 -1
"497" -1 -1 -1 -1 -1 -1 -1 0.482 -0.008 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.494 0.399 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.982 0.818 0.594 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.982 0.873 0.719 -0.996 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.984 0.758 0.711 -0.989 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.723 0.841 -0.99 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.62 0.964 -0.918 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.622 0.99 -0.842 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.598 0.963 -0.895 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.599 1 -0.829 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.997 0.73 0.99 -0.834 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.982 0.873 0.967 -0.892 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.87 0.959 0.852 -0.962 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.821 0.991 0.806 -0.996 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.955 0.929 0.625 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.984 0.332 0.335 -1 -1 -1 -1 -1 -1 -1
"498" -1 -1 -1 -1 -1 -1 -1 0.16 0.707 -0.293 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.691 0.406 0.994 0.994 -0.324 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.054 1 0.999 1 0.08 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.786 0.763 1 1 0.998 0.047 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.734 0.98 1 1 0.854 -0.663 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.846 0.94 1 1 0.684 -0.996 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.99 0.283 0.982 1 1 0.31 -0.984 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.264 1 0.999 1 0.01 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.183 1 1 0.987 -0.504 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.483 1 1 0.998 -0.596 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.564 0.999 1 1 -0.517 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.826 0.828 1 1 -0.365 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.267 1 1 0.159 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.86 0.713 1 0.673 -0.987 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.454 0.916 0.974 -0.505 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.814 0.085 0.546 -0.99 -1 -1 -1 -1
"499" -1 -1 -1 -1 -1 -1 -1 -0.038 0.282 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.527 0.97 -0.844 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.966 0.913 0.891 -0.976 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.7 1 0.849 -0.982 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.781 0.999 0.786 -0.99 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.871 0.985 0.749 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.523 1 0.69 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.605 1 0.897 -0.973 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.569 1 0.916 -0.934 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.651 1 0.871 -0.959 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.862 0.985 1 -0.709 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.978 0.882 1 -0.491 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.932 0.906 1 -0.713 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.898 0.959 1 -0.761 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.917 0.96 0.812 -0.993 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.958 0.804 -0.05 -1 -1 -1 -1 -1 -1 -1
"500" -1 -1 -1 -1 -1 -1 0.463 1 1 0.49 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.873 1 1 0.767 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.966 0.899 1 1 0.545 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.67 1 1 0.698 -0.982 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.683 1 1 0.741 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.377 1 1 0.873 -0.989 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.178 1 1 0.637 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.326 1 1 0.581 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.364 1 1 0.568 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.484 1 1 0.84 -0.966 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.547 1 1 0.79 -0.944 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.937 0.958 1 1 0.898 -0.973 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.851 0.974 1 1 1 -0.635 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.587 1 1 1 1 -0.655 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.701 1 1 1 0.891 -0.896 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.059 0.434 0.756 -0.009 -1 -1 -1 -1 -1 -1
"501" -1 -1 -1 -1 -1 -1 -0.959 0.769 0.742 -0.651 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.352 0.997 1 -0.11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.087 1 1 -0.129 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.136 1 1 0.004 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.064 1 1 -0.075 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.294 1 1 0.058 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.07 1 1 -0.233 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.24 1 1 0.021 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.198 1 1 -0.179 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.368 1 0.986 -0.577 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.979 0.759 1 0.973 -0.643 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.995 0.702 1 0.992 -0.771 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.544 1 1 -0.616 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.109 1 1 -0.484 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.042 0.988 1 0.284 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.112 0.989 0.699 -0.979 -1 -1 -1 -1 -1
